service_id,date,exception_type
6074:TEC:CH:15,20180814,1
6074:TEC:CH:15,20180816,1
6074:TEC:CH:15,20180817,1
6074:TEC:CH:15,20180820,1
6074:TEC:CH:15,20180821,1
6074:TEC:CH:15,20180822,1
6074:TEC:CH:15,20180823,1
6074:TEC:CH:15,20180824,1
6074:TEC:CH:14,20180701,1
6074:TEC:CH:14,20180708,1
6074:TEC:CH:14,20180715,1
6074:TEC:CH:14,20180721,1
6074:TEC:CH:14,20180722,1
6074:TEC:CH:14,20180729,1
6074:TEC:CH:14,20180805,1
6074:TEC:CH:14,20180812,1
6074:TEC:CH:14,20180815,1
6074:TEC:CH:14,20180819,1
6074:TEC:CH:14,20180826,1
6074:TEC:CH:17,20180702,1
6074:TEC:CH:17,20180703,1
6074:TEC:CH:17,20180704,1
6074:TEC:CH:17,20180706,1
6074:TEC:CH:17,20180709,1
6074:TEC:CH:17,20180710,1
6074:TEC:CH:17,20180711,1
6074:TEC:CH:17,20180713,1
6074:TEC:CH:17,20180716,1
6074:TEC:CH:17,20180717,1
6074:TEC:CH:17,20180718,1
6074:TEC:CH:17,20180720,1
6074:TEC:CH:17,20180723,1
6074:TEC:CH:17,20180724,1
6074:TEC:CH:17,20180725,1
6074:TEC:CH:17,20180727,1
6074:TEC:CH:17,20180730,1
6074:TEC:CH:17,20180731,1
6074:TEC:CH:17,20180801,1
6074:TEC:CH:17,20180803,1
6074:TEC:CH:17,20180806,1
6074:TEC:CH:17,20180807,1
6074:TEC:CH:17,20180808,1
6074:TEC:CH:17,20180810,1
6074:TEC:CH:17,20180813,1
6074:TEC:CH:17,20180814,1
6074:TEC:CH:17,20180817,1
6074:TEC:CH:17,20180820,1
6074:TEC:CH:17,20180821,1
6074:TEC:CH:17,20180822,1
6074:TEC:CH:17,20180824,1
6074:TEC:CH:16,20180705,1
6074:TEC:CH:16,20180712,1
6074:TEC:CH:16,20180719,1
6074:TEC:CH:16,20180726,1
6074:TEC:CH:16,20180802,1
6074:TEC:CH:16,20180809,1
6074:TEC:CH:16,20180816,1
6074:TEC:CH:16,20180823,1
6074:TEC:CH:11,20180530,1
6074:TEC:CH:11,20180606,1
6074:TEC:CH:11,20180613,1
6074:TEC:CH:11,20180620,1
6074:TEC:CH:11,20180627,1
6074:TEC:CH:10,20180529,1
6074:TEC:CH:10,20180531,1
6074:TEC:CH:10,20180601,1
6074:TEC:CH:10,20180605,1
6074:TEC:CH:10,20180607,1
6074:TEC:CH:10,20180608,1
6074:TEC:CH:10,20180612,1
6074:TEC:CH:10,20180614,1
6074:TEC:CH:10,20180615,1
6074:TEC:CH:10,20180619,1
6074:TEC:CH:10,20180621,1
6074:TEC:CH:10,20180622,1
6074:TEC:CH:10,20180626,1
6074:TEC:CH:10,20180628,1
6074:TEC:CH:10,20180629,1
6074:TEC:CH:13,20180603,1
6074:TEC:CH:13,20180610,1
6074:TEC:CH:13,20180617,1
6074:TEC:CH:13,20180624,1
6074:TEC:CH:12,20180602,1
6074:TEC:CH:12,20180609,1
6074:TEC:CH:12,20180616,1
6074:TEC:CH:12,20180623,1
6074:TEC:CH:12,20180630,1
6074:TEC:CH:5,20180531,1
6074:TEC:CH:5,20180607,1
6074:TEC:CH:5,20180614,1
6074:TEC:CH:5,20180621,1
6074:TEC:CH:5,20180628,1
6074:TEC:CH:4,20180529,1
6074:TEC:CH:4,20180605,1
6074:TEC:CH:4,20180612,1
6074:TEC:CH:4,20180619,1
6074:TEC:CH:4,20180626,1
6074:TEC:CH:7,20180528,1
6074:TEC:CH:7,20180604,1
6074:TEC:CH:7,20180611,1
6074:TEC:CH:7,20180618,1
6074:TEC:CH:7,20180625,1
6074:TEC:CH:6,20180529,1
6074:TEC:CH:6,20180601,1
6074:TEC:CH:6,20180605,1
6074:TEC:CH:6,20180608,1
6074:TEC:CH:6,20180612,1
6074:TEC:CH:6,20180615,1
6074:TEC:CH:6,20180619,1
6074:TEC:CH:6,20180622,1
6074:TEC:CH:6,20180626,1
6074:TEC:CH:6,20180629,1
6074:TEC:CH:1,20180528,1
6074:TEC:CH:1,20180529,1
6074:TEC:CH:1,20180531,1
6074:TEC:CH:1,20180601,1
6074:TEC:CH:1,20180604,1
6074:TEC:CH:1,20180605,1
6074:TEC:CH:1,20180607,1
6074:TEC:CH:1,20180608,1
6074:TEC:CH:1,20180611,1
6074:TEC:CH:1,20180612,1
6074:TEC:CH:1,20180614,1
6074:TEC:CH:1,20180615,1
6074:TEC:CH:1,20180618,1
6074:TEC:CH:1,20180619,1
6074:TEC:CH:1,20180621,1
6074:TEC:CH:1,20180622,1
6074:TEC:CH:1,20180625,1
6074:TEC:CH:1,20180626,1
6074:TEC:CH:1,20180628,1
6074:TEC:CH:1,20180629,1
6074:TEC:CH:3,20180528,1
6074:TEC:CH:3,20180531,1
6074:TEC:CH:3,20180604,1
6074:TEC:CH:3,20180607,1
6074:TEC:CH:3,20180611,1
6074:TEC:CH:3,20180614,1
6074:TEC:CH:3,20180618,1
6074:TEC:CH:3,20180621,1
6074:TEC:CH:3,20180625,1
6074:TEC:CH:3,20180628,1
6074:TEC:CH:2,20180601,1
6074:TEC:CH:2,20180608,1
6074:TEC:CH:2,20180615,1
6074:TEC:CH:2,20180622,1
6074:TEC:CH:2,20180629,1
6074:TEC:CH:9,20180528,1
6074:TEC:CH:9,20180529,1
6074:TEC:CH:9,20180531,1
6074:TEC:CH:9,20180604,1
6074:TEC:CH:9,20180605,1
6074:TEC:CH:9,20180607,1
6074:TEC:CH:9,20180611,1
6074:TEC:CH:9,20180612,1
6074:TEC:CH:9,20180614,1
6074:TEC:CH:9,20180618,1
6074:TEC:CH:9,20180619,1
6074:TEC:CH:9,20180621,1
6074:TEC:CH:9,20180625,1
6074:TEC:CH:9,20180626,1
6074:TEC:CH:9,20180628,1
6074:TEC:CH:8,20180528,1
6074:TEC:CH:8,20180529,1
6074:TEC:CH:8,20180601,1
6074:TEC:CH:8,20180604,1
6074:TEC:CH:8,20180605,1
6074:TEC:CH:8,20180608,1
6074:TEC:CH:8,20180611,1
6074:TEC:CH:8,20180612,1
6074:TEC:CH:8,20180615,1
6074:TEC:CH:8,20180618,1
6074:TEC:CH:8,20180619,1
6074:TEC:CH:8,20180622,1
6074:TEC:CH:8,20180625,1
6074:TEC:CH:8,20180626,1
6074:TEC:CH:8,20180629,1
6074:TEC:CH:24,20180702,1
6074:TEC:CH:24,20180704,1
6074:TEC:CH:24,20180705,1
6074:TEC:CH:24,20180709,1
6074:TEC:CH:24,20180711,1
6074:TEC:CH:24,20180712,1
6074:TEC:CH:24,20180716,1
6074:TEC:CH:24,20180718,1
6074:TEC:CH:24,20180719,1
6074:TEC:CH:24,20180723,1
6074:TEC:CH:24,20180725,1
6074:TEC:CH:24,20180726,1
6074:TEC:CH:24,20180730,1
6074:TEC:CH:24,20180801,1
6074:TEC:CH:24,20180802,1
6074:TEC:CH:24,20180806,1
6074:TEC:CH:24,20180808,1
6074:TEC:CH:24,20180809,1
6074:TEC:CH:24,20180813,1
6074:TEC:CH:24,20180816,1
6074:TEC:CH:24,20180820,1
6074:TEC:CH:24,20180822,1
6074:TEC:CH:24,20180823,1
6074:TEC:CH:25,20180703,1
6074:TEC:CH:25,20180710,1
6074:TEC:CH:25,20180717,1
6074:TEC:CH:25,20180724,1
6074:TEC:CH:25,20180731,1
6074:TEC:CH:25,20180807,1
6074:TEC:CH:25,20180814,1
6074:TEC:CH:25,20180821,1
6074:TEC:CH:26,20180707,1
6074:TEC:CH:26,20180714,1
6074:TEC:CH:26,20180728,1
6074:TEC:CH:26,20180804,1
6074:TEC:CH:26,20180811,1
6074:TEC:CH:26,20180818,1
6074:TEC:CH:26,20180825,1
6074:TEC:CH:20,20180702,1
6074:TEC:CH:20,20180703,1
6074:TEC:CH:20,20180705,1
6074:TEC:CH:20,20180709,1
6074:TEC:CH:20,20180710,1
6074:TEC:CH:20,20180712,1
6074:TEC:CH:20,20180716,1
6074:TEC:CH:20,20180717,1
6074:TEC:CH:20,20180719,1
6074:TEC:CH:20,20180723,1
6074:TEC:CH:20,20180724,1
6074:TEC:CH:20,20180726,1
6074:TEC:CH:20,20180730,1
6074:TEC:CH:20,20180731,1
6074:TEC:CH:20,20180802,1
6074:TEC:CH:20,20180806,1
6074:TEC:CH:20,20180807,1
6074:TEC:CH:20,20180809,1
6074:TEC:CH:20,20180813,1
6074:TEC:CH:20,20180814,1
6074:TEC:CH:20,20180816,1
6074:TEC:CH:20,20180820,1
6074:TEC:CH:20,20180821,1
6074:TEC:CH:20,20180823,1
6074:TEC:CH:21,20180704,1
6074:TEC:CH:21,20180711,1
6074:TEC:CH:21,20180718,1
6074:TEC:CH:21,20180725,1
6074:TEC:CH:21,20180801,1
6074:TEC:CH:21,20180808,1
6074:TEC:CH:21,20180822,1
6074:TEC:CH:22,20180703,1
6074:TEC:CH:22,20180704,1
6074:TEC:CH:22,20180706,1
6074:TEC:CH:22,20180710,1
6074:TEC:CH:22,20180711,1
6074:TEC:CH:22,20180713,1
6074:TEC:CH:22,20180717,1
6074:TEC:CH:22,20180718,1
6074:TEC:CH:22,20180720,1
6074:TEC:CH:22,20180724,1
6074:TEC:CH:22,20180725,1
6074:TEC:CH:22,20180727,1
6074:TEC:CH:22,20180731,1
6074:TEC:CH:22,20180801,1
6074:TEC:CH:22,20180803,1
6074:TEC:CH:22,20180807,1
6074:TEC:CH:22,20180808,1
6074:TEC:CH:22,20180810,1
6074:TEC:CH:22,20180814,1
6074:TEC:CH:22,20180817,1
6074:TEC:CH:22,20180821,1
6074:TEC:CH:22,20180822,1
6074:TEC:CH:22,20180824,1
6074:TEC:CH:23,20180702,1
6074:TEC:CH:23,20180709,1
6074:TEC:CH:23,20180716,1
6074:TEC:CH:23,20180723,1
6074:TEC:CH:23,20180730,1
6074:TEC:CH:23,20180806,1
6074:TEC:CH:23,20180813,1
6074:TEC:CH:23,20180820,1
6074:TEC:HT:38,20180702,1
6074:TEC:HT:38,20180703,1
6074:TEC:HT:38,20180705,1
6074:TEC:HT:38,20180706,1
6074:TEC:HT:38,20180709,1
6074:TEC:HT:38,20180710,1
6074:TEC:HT:38,20180712,1
6074:TEC:HT:38,20180713,1
6074:TEC:HT:38,20180716,1
6074:TEC:HT:38,20180717,1
6074:TEC:HT:38,20180719,1
6074:TEC:HT:38,20180720,1
6074:TEC:HT:38,20180723,1
6074:TEC:HT:38,20180724,1
6074:TEC:HT:38,20180726,1
6074:TEC:HT:38,20180727,1
6074:TEC:HT:38,20180730,1
6074:TEC:HT:38,20180731,1
6074:TEC:HT:38,20180802,1
6074:TEC:HT:38,20180803,1
6074:TEC:HT:38,20180806,1
6074:TEC:HT:38,20180807,1
6074:TEC:HT:38,20180809,1
6074:TEC:HT:38,20180810,1
6074:TEC:HT:38,20180813,1
6074:TEC:HT:38,20180814,1
6074:TEC:HT:38,20180816,1
6074:TEC:HT:38,20180817,1
6074:TEC:HT:38,20180820,1
6074:TEC:HT:38,20180821,1
6074:TEC:HT:38,20180823,1
6074:TEC:HT:38,20180824,1
6074:TEC:HT:30,20180705,1
6074:TEC:HT:30,20180712,1
6074:TEC:HT:30,20180719,1
6074:TEC:HT:30,20180726,1
6074:TEC:HT:30,20180802,1
6074:TEC:HT:30,20180809,1
6074:TEC:HT:30,20180816,1
6074:TEC:HT:30,20180823,1
6074:TEC:HT:31,20180703,1
6074:TEC:HT:31,20180704,1
6074:TEC:HT:31,20180705,1
6074:TEC:HT:31,20180706,1
6074:TEC:HT:31,20180710,1
6074:TEC:HT:31,20180711,1
6074:TEC:HT:31,20180712,1
6074:TEC:HT:31,20180713,1
6074:TEC:HT:31,20180717,1
6074:TEC:HT:31,20180718,1
6074:TEC:HT:31,20180719,1
6074:TEC:HT:31,20180720,1
6074:TEC:HT:31,20180724,1
6074:TEC:HT:31,20180725,1
6074:TEC:HT:31,20180726,1
6074:TEC:HT:31,20180727,1
6074:TEC:HT:31,20180731,1
6074:TEC:HT:31,20180801,1
6074:TEC:HT:31,20180802,1
6074:TEC:HT:31,20180803,1
6074:TEC:HT:31,20180807,1
6074:TEC:HT:31,20180808,1
6074:TEC:HT:31,20180809,1
6074:TEC:HT:31,20180810,1
6074:TEC:HT:31,20180814,1
6074:TEC:HT:31,20180816,1
6074:TEC:HT:31,20180817,1
6074:TEC:HT:31,20180821,1
6074:TEC:HT:31,20180822,1
6074:TEC:HT:31,20180823,1
6074:TEC:HT:31,20180824,1
6074:TEC:HT:18,20180604,1
6074:TEC:HT:18,20180605,1
6074:TEC:HT:18,20180607,1
6074:TEC:HT:18,20180611,1
6074:TEC:HT:18,20180612,1
6074:TEC:HT:18,20180614,1
6074:TEC:HT:18,20180618,1
6074:TEC:HT:18,20180619,1
6074:TEC:HT:18,20180621,1
6074:TEC:HT:19,20180605,1
6074:TEC:HT:19,20180607,1
6074:TEC:HT:19,20180612,1
6074:TEC:HT:19,20180614,1
6074:TEC:HT:19,20180619,1
6074:TEC:HT:19,20180621,1
6074:TEC:HT:34,20180702,1
6074:TEC:HT:34,20180703,1
6074:TEC:HT:34,20180704,1
6074:TEC:HT:34,20180705,1
6074:TEC:HT:34,20180709,1
6074:TEC:HT:34,20180710,1
6074:TEC:HT:34,20180711,1
6074:TEC:HT:34,20180712,1
6074:TEC:HT:34,20180716,1
6074:TEC:HT:34,20180717,1
6074:TEC:HT:34,20180718,1
6074:TEC:HT:34,20180719,1
6074:TEC:HT:34,20180723,1
6074:TEC:HT:34,20180724,1
6074:TEC:HT:34,20180725,1
6074:TEC:HT:34,20180726,1
6074:TEC:HT:34,20180730,1
6074:TEC:HT:34,20180731,1
6074:TEC:HT:34,20180801,1
6074:TEC:HT:34,20180802,1
6074:TEC:HT:34,20180806,1
6074:TEC:HT:34,20180807,1
6074:TEC:HT:34,20180808,1
6074:TEC:HT:34,20180809,1
6074:TEC:HT:34,20180813,1
6074:TEC:HT:34,20180814,1
6074:TEC:HT:34,20180816,1
6074:TEC:HT:34,20180820,1
6074:TEC:HT:34,20180821,1
6074:TEC:HT:34,20180822,1
6074:TEC:HT:34,20180823,1
6074:TEC:HT:35,20180703,1
6074:TEC:HT:35,20180710,1
6074:TEC:HT:35,20180717,1
6074:TEC:HT:35,20180724,1
6074:TEC:HT:35,20180731,1
6074:TEC:HT:35,20180807,1
6074:TEC:HT:35,20180814,1
6074:TEC:HT:35,20180821,1
6074:TEC:HT:36,20180702,1
6074:TEC:HT:36,20180704,1
6074:TEC:HT:36,20180705,1
6074:TEC:HT:36,20180706,1
6074:TEC:HT:36,20180709,1
6074:TEC:HT:36,20180711,1
6074:TEC:HT:36,20180712,1
6074:TEC:HT:36,20180713,1
6074:TEC:HT:36,20180716,1
6074:TEC:HT:36,20180718,1
6074:TEC:HT:36,20180719,1
6074:TEC:HT:36,20180720,1
6074:TEC:HT:36,20180723,1
6074:TEC:HT:36,20180725,1
6074:TEC:HT:36,20180726,1
6074:TEC:HT:36,20180727,1
6074:TEC:HT:36,20180730,1
6074:TEC:HT:36,20180801,1
6074:TEC:HT:36,20180802,1
6074:TEC:HT:36,20180803,1
6074:TEC:HT:36,20180806,1
6074:TEC:HT:36,20180808,1
6074:TEC:HT:36,20180809,1
6074:TEC:HT:36,20180810,1
6074:TEC:HT:36,20180813,1
6074:TEC:HT:36,20180816,1
6074:TEC:HT:36,20180817,1
6074:TEC:HT:36,20180820,1
6074:TEC:HT:36,20180822,1
6074:TEC:HT:36,20180823,1
6074:TEC:HT:36,20180824,1
6074:TEC:HT:37,20180704,1
6074:TEC:HT:37,20180711,1
6074:TEC:HT:37,20180718,1
6074:TEC:HT:37,20180725,1
6074:TEC:HT:37,20180801,1
6074:TEC:HT:37,20180808,1
6074:TEC:HT:37,20180822,1
6074:TEC:HT:12,20180529,1
6074:TEC:HT:12,20180601,1
6074:TEC:HT:12,20180626,1
6074:TEC:HT:12,20180629,1
6074:TEC:HT:13,20180530,1
6074:TEC:HT:13,20180627,1
6074:TEC:HT:10,20180528,1
6074:TEC:HT:10,20180529,1
6074:TEC:HT:10,20180601,1
6074:TEC:HT:10,20180625,1
6074:TEC:HT:10,20180626,1
6074:TEC:HT:10,20180629,1
6074:TEC:HT:11,20180529,1
6074:TEC:HT:11,20180626,1
6074:TEC:HT:16,20180604,1
6074:TEC:HT:16,20180605,1
6074:TEC:HT:16,20180607,1
6074:TEC:HT:16,20180608,1
6074:TEC:HT:16,20180611,1
6074:TEC:HT:16,20180612,1
6074:TEC:HT:16,20180614,1
6074:TEC:HT:16,20180615,1
6074:TEC:HT:16,20180618,1
6074:TEC:HT:16,20180619,1
6074:TEC:HT:16,20180621,1
6074:TEC:HT:16,20180622,1
6074:TEC:HT:17,20180608,1
6074:TEC:HT:17,20180615,1
6074:TEC:HT:17,20180622,1
6074:TEC:HT:14,20180602,1
6074:TEC:HT:14,20180609,1
6074:TEC:HT:14,20180616,1
6074:TEC:HT:14,20180623,1
6074:TEC:HT:14,20180630,1
6074:TEC:HT:14,20180707,1
6074:TEC:HT:14,20180714,1
6074:TEC:HT:14,20180728,1
6074:TEC:HT:14,20180804,1
6074:TEC:HT:14,20180811,1
6074:TEC:HT:14,20180818,1
6074:TEC:HT:14,20180825,1
6074:TEC:HT:15,20180603,1
6074:TEC:HT:15,20180610,1
6074:TEC:HT:15,20180617,1
6074:TEC:HT:15,20180624,1
6074:TEC:HT:15,20180701,1
6074:TEC:HT:15,20180708,1
6074:TEC:HT:15,20180715,1
6074:TEC:HT:15,20180722,1
6074:TEC:HT:15,20180729,1
6074:TEC:HT:15,20180805,1
6074:TEC:HT:15,20180812,1
6074:TEC:HT:15,20180815,1
6074:TEC:HT:15,20180819,1
6074:TEC:HT:15,20180826,1
6074:TEC:HT:32,20180702,1
6074:TEC:HT:32,20180709,1
6074:TEC:HT:32,20180716,1
6074:TEC:HT:32,20180723,1
6074:TEC:HT:32,20180730,1
6074:TEC:HT:32,20180806,1
6074:TEC:HT:32,20180813,1
6074:TEC:HT:32,20180820,1
6074:TEC:HT:33,20180706,1
6074:TEC:HT:33,20180713,1
6074:TEC:HT:33,20180720,1
6074:TEC:HT:33,20180727,1
6074:TEC:HT:33,20180803,1
6074:TEC:HT:33,20180810,1
6074:TEC:HT:33,20180817,1
6074:TEC:HT:33,20180824,1
6074:TEC:HT:42,20180702,1
6074:TEC:HT:42,20180704,1
6074:TEC:HT:42,20180706,1
6074:TEC:HT:42,20180709,1
6074:TEC:HT:42,20180711,1
6074:TEC:HT:42,20180713,1
6074:TEC:HT:42,20180716,1
6074:TEC:HT:42,20180718,1
6074:TEC:HT:42,20180720,1
6074:TEC:HT:42,20180723,1
6074:TEC:HT:42,20180725,1
6074:TEC:HT:42,20180727,1
6074:TEC:HT:42,20180730,1
6074:TEC:HT:42,20180801,1
6074:TEC:HT:42,20180803,1
6074:TEC:HT:42,20180806,1
6074:TEC:HT:42,20180808,1
6074:TEC:HT:42,20180810,1
6074:TEC:HT:42,20180813,1
6074:TEC:HT:42,20180817,1
6074:TEC:HT:42,20180820,1
6074:TEC:HT:42,20180822,1
6074:TEC:HT:42,20180824,1
6074:TEC:HT:43,20180703,1
6074:TEC:HT:43,20180704,1
6074:TEC:HT:43,20180705,1
6074:TEC:HT:43,20180710,1
6074:TEC:HT:43,20180711,1
6074:TEC:HT:43,20180712,1
6074:TEC:HT:43,20180717,1
6074:TEC:HT:43,20180718,1
6074:TEC:HT:43,20180719,1
6074:TEC:HT:43,20180724,1
6074:TEC:HT:43,20180725,1
6074:TEC:HT:43,20180726,1
6074:TEC:HT:43,20180731,1
6074:TEC:HT:43,20180801,1
6074:TEC:HT:43,20180802,1
6074:TEC:HT:43,20180807,1
6074:TEC:HT:43,20180808,1
6074:TEC:HT:43,20180809,1
6074:TEC:HT:43,20180814,1
6074:TEC:HT:43,20180816,1
6074:TEC:HT:43,20180821,1
6074:TEC:HT:43,20180822,1
6074:TEC:HT:43,20180823,1
6074:TEC:HT:41,20180703,1
6074:TEC:HT:41,20180705,1
6074:TEC:HT:41,20180710,1
6074:TEC:HT:41,20180712,1
6074:TEC:HT:41,20180717,1
6074:TEC:HT:41,20180719,1
6074:TEC:HT:41,20180724,1
6074:TEC:HT:41,20180726,1
6074:TEC:HT:41,20180731,1
6074:TEC:HT:41,20180802,1
6074:TEC:HT:41,20180807,1
6074:TEC:HT:41,20180809,1
6074:TEC:HT:41,20180814,1
6074:TEC:HT:41,20180816,1
6074:TEC:HT:41,20180821,1
6074:TEC:HT:41,20180823,1
6074:TEC:HT:40,20180702,1
6074:TEC:HT:40,20180705,1
6074:TEC:HT:40,20180706,1
6074:TEC:HT:40,20180709,1
6074:TEC:HT:40,20180712,1
6074:TEC:HT:40,20180713,1
6074:TEC:HT:40,20180716,1
6074:TEC:HT:40,20180719,1
6074:TEC:HT:40,20180720,1
6074:TEC:HT:40,20180723,1
6074:TEC:HT:40,20180726,1
6074:TEC:HT:40,20180727,1
6074:TEC:HT:40,20180730,1
6074:TEC:HT:40,20180802,1
6074:TEC:HT:40,20180803,1
6074:TEC:HT:40,20180806,1
6074:TEC:HT:40,20180809,1
6074:TEC:HT:40,20180810,1
6074:TEC:HT:40,20180813,1
6074:TEC:HT:40,20180816,1
6074:TEC:HT:40,20180817,1
6074:TEC:HT:40,20180820,1
6074:TEC:HT:40,20180823,1
6074:TEC:HT:40,20180824,1
6074:TEC:HT:29,20180702,1
6074:TEC:HT:29,20180703,1
6074:TEC:HT:29,20180704,1
6074:TEC:HT:29,20180705,1
6074:TEC:HT:29,20180706,1
6074:TEC:HT:29,20180709,1
6074:TEC:HT:29,20180710,1
6074:TEC:HT:29,20180711,1
6074:TEC:HT:29,20180712,1
6074:TEC:HT:29,20180713,1
6074:TEC:HT:29,20180716,1
6074:TEC:HT:29,20180717,1
6074:TEC:HT:29,20180718,1
6074:TEC:HT:29,20180719,1
6074:TEC:HT:29,20180720,1
6074:TEC:HT:29,20180723,1
6074:TEC:HT:29,20180724,1
6074:TEC:HT:29,20180725,1
6074:TEC:HT:29,20180726,1
6074:TEC:HT:29,20180727,1
6074:TEC:HT:29,20180730,1
6074:TEC:HT:29,20180731,1
6074:TEC:HT:29,20180801,1
6074:TEC:HT:29,20180802,1
6074:TEC:HT:29,20180803,1
6074:TEC:HT:29,20180806,1
6074:TEC:HT:29,20180807,1
6074:TEC:HT:29,20180808,1
6074:TEC:HT:29,20180809,1
6074:TEC:HT:29,20180810,1
6074:TEC:HT:29,20180813,1
6074:TEC:HT:29,20180814,1
6074:TEC:HT:29,20180816,1
6074:TEC:HT:29,20180817,1
6074:TEC:HT:29,20180820,1
6074:TEC:HT:29,20180821,1
6074:TEC:HT:29,20180822,1
6074:TEC:HT:29,20180823,1
6074:TEC:HT:29,20180824,1
6074:TEC:HT:28,20180606,1
6074:TEC:HT:28,20180613,1
6074:TEC:HT:28,20180620,1
6074:TEC:HT:27,20180605,1
6074:TEC:HT:27,20180608,1
6074:TEC:HT:27,20180612,1
6074:TEC:HT:27,20180615,1
6074:TEC:HT:27,20180619,1
6074:TEC:HT:27,20180622,1
6074:TEC:HT:26,20180605,1
6074:TEC:HT:26,20180612,1
6074:TEC:HT:26,20180619,1
6074:TEC:HT:25,20180604,1
6074:TEC:HT:25,20180605,1
6074:TEC:HT:25,20180608,1
6074:TEC:HT:25,20180611,1
6074:TEC:HT:25,20180612,1
6074:TEC:HT:25,20180615,1
6074:TEC:HT:25,20180618,1
6074:TEC:HT:25,20180619,1
6074:TEC:HT:25,20180622,1
6074:TEC:HT:24,20180607,1
6074:TEC:HT:24,20180614,1
6074:TEC:HT:24,20180621,1
6074:TEC:HT:23,20180605,1
6074:TEC:HT:23,20180607,1
6074:TEC:HT:23,20180608,1
6074:TEC:HT:23,20180612,1
6074:TEC:HT:23,20180614,1
6074:TEC:HT:23,20180615,1
6074:TEC:HT:23,20180619,1
6074:TEC:HT:23,20180621,1
6074:TEC:HT:23,20180622,1
6074:TEC:HT:22,20180604,1
6074:TEC:HT:22,20180611,1
6074:TEC:HT:22,20180618,1
6074:TEC:HT:21,20180604,1
6074:TEC:HT:21,20180607,1
6074:TEC:HT:21,20180608,1
6074:TEC:HT:21,20180611,1
6074:TEC:HT:21,20180614,1
6074:TEC:HT:21,20180615,1
6074:TEC:HT:21,20180618,1
6074:TEC:HT:21,20180621,1
6074:TEC:HT:21,20180622,1
6074:TEC:HT:20,20180604,1
6074:TEC:HT:20,20180608,1
6074:TEC:HT:20,20180611,1
6074:TEC:HT:20,20180615,1
6074:TEC:HT:20,20180618,1
6074:TEC:HT:20,20180622,1
6074:TEC:HT:8,20180529,1
6074:TEC:HT:8,20180531,1
6074:TEC:HT:8,20180601,1
6074:TEC:HT:8,20180626,1
6074:TEC:HT:8,20180628,1
6074:TEC:HT:8,20180629,1
6074:TEC:HT:9,20180531,1
6074:TEC:HT:9,20180628,1
6074:TEC:HT:39,20180702,1
6074:TEC:HT:39,20180703,1
6074:TEC:HT:39,20180704,1
6074:TEC:HT:39,20180706,1
6074:TEC:HT:39,20180709,1
6074:TEC:HT:39,20180710,1
6074:TEC:HT:39,20180711,1
6074:TEC:HT:39,20180713,1
6074:TEC:HT:39,20180716,1
6074:TEC:HT:39,20180717,1
6074:TEC:HT:39,20180718,1
6074:TEC:HT:39,20180720,1
6074:TEC:HT:39,20180723,1
6074:TEC:HT:39,20180724,1
6074:TEC:HT:39,20180725,1
6074:TEC:HT:39,20180727,1
6074:TEC:HT:39,20180730,1
6074:TEC:HT:39,20180731,1
6074:TEC:HT:39,20180801,1
6074:TEC:HT:39,20180803,1
6074:TEC:HT:39,20180806,1
6074:TEC:HT:39,20180807,1
6074:TEC:HT:39,20180808,1
6074:TEC:HT:39,20180810,1
6074:TEC:HT:39,20180813,1
6074:TEC:HT:39,20180814,1
6074:TEC:HT:39,20180817,1
6074:TEC:HT:39,20180820,1
6074:TEC:HT:39,20180821,1
6074:TEC:HT:39,20180822,1
6074:TEC:HT:39,20180824,1
6074:TEC:HT:1,20180528,1
6074:TEC:HT:1,20180529,1
6074:TEC:HT:1,20180531,1
6074:TEC:HT:1,20180601,1
6074:TEC:HT:1,20180625,1
6074:TEC:HT:1,20180626,1
6074:TEC:HT:1,20180628,1
6074:TEC:HT:1,20180629,1
6074:TEC:HT:2,20180601,1
6074:TEC:HT:2,20180629,1
6074:TEC:HT:3,20180528,1
6074:TEC:HT:3,20180529,1
6074:TEC:HT:3,20180531,1
6074:TEC:HT:3,20180625,1
6074:TEC:HT:3,20180626,1
6074:TEC:HT:3,20180628,1
6074:TEC:HT:4,20180529,1
6074:TEC:HT:4,20180531,1
6074:TEC:HT:4,20180626,1
6074:TEC:HT:4,20180628,1
6074:TEC:HT:5,20180528,1
6074:TEC:HT:5,20180601,1
6074:TEC:HT:5,20180625,1
6074:TEC:HT:5,20180629,1
6074:TEC:HT:6,20180528,1
6074:TEC:HT:6,20180531,1
6074:TEC:HT:6,20180601,1
6074:TEC:HT:6,20180625,1
6074:TEC:HT:6,20180628,1
6074:TEC:HT:6,20180629,1
6074:TEC:HT:7,20180528,1
6074:TEC:HT:7,20180625,1
6074:TEC:LU:53,20180625,1
6074:TEC:LU:53,20180629,1
6074:TEC:LU:40,20180607,1
6074:TEC:LU:40,20180614,1
6074:TEC:LU:64,20180703,1
6074:TEC:LU:64,20180704,1
6074:TEC:LU:64,20180705,1
6074:TEC:LU:64,20180706,1
6074:TEC:LU:64,20180710,1
6074:TEC:LU:64,20180711,1
6074:TEC:LU:64,20180712,1
6074:TEC:LU:64,20180713,1
6074:TEC:LU:64,20180717,1
6074:TEC:LU:64,20180718,1
6074:TEC:LU:64,20180719,1
6074:TEC:LU:64,20180720,1
6074:TEC:LU:64,20180724,1
6074:TEC:LU:64,20180725,1
6074:TEC:LU:64,20180726,1
